fir_id,crime_type,severity,ward,lat,lng,timestamp,hour,weekday,is_night,is_weekend,is_festival_day,weather,population_density,weapon,suspect_id,station_id,status
FIR-004663,Narcotics,2,North District,26.910781,75.822182,2025-08-03T04:48:58.257791,4,6,1,1,0,Clear,8200,None,P-00397,PS-007,Under Investigation
FIR-004664,Theft,1,North District,26.909977,75.826726,2026-04-23T05:38:58.257791,5,3,0,0,0,Rain,8200,None,,PS-005,Chargesheet Filed
FIR-004665,Theft,2,Riverside,26.870378,75.821188,2025-09-26T05:49:58.257791,5,4,0,0,0,Clear,5200,None,,PS-001,Under Investigation
FIR-004666,Assault,3,Central Zone,26.907837,75.789965,2026-04-16T01:48:58.257791,1,3,1,0,0,Cloudy,14500,None,P-00518,PS-006,Chargesheet Filed
FIR-004667,Fraud,2,West Sector,26.899446,75.776742,2025-10-22T19:21:58.257791,19,2,0,0,0,Cloudy,9100,None,,PS-008,Under Investigation
FIR-004668,Kidnapping,4,South Division,26.866817,75.797368,2026-04-11T07:47:58.257791,7,5,0,1,0,Cloudy,6400,Blunt Object,P-00443,PS-004,Under Investigation
FIR-004669,Fraud,2,Industrial Belt,26.862147,75.761552,2026-04-16T08:42:58.257791,8,3,0,0,0,Rain,3100,None,,PS-004,Under Investigation
FIR-004670,Fraud,1,West Sector,26.902356,75.775302,2025-09-20T18:47:58.257791,18,5,0,1,0,Fog,9100,None,P-00167,PS-006,Chargesheet Filed
FIR-004671,Fraud,2,North District,26.918207,75.810651,2026-06-07T19:28:58.257791,19,6,0,1,0,Cloudy,8200,None,,PS-006,Closed
FIR-004672,Burglary,3,South Division,26.878017,75.801464,2026-04-22T10:47:58.257791,10,2,0,0,0,Rain,6400,None,P-00471,PS-008,Under Investigation
FIR-004673,Assault,4,Industrial Belt,26.861768,75.772626,2026-01-17T15:54:58.257791,15,5,0,1,0,Fog,3100,Blunt Object,,PS-003,Chargesheet Filed
FIR-004674,Theft,3,Riverside,26.874557,75.802971,2025-12-09T19:41:58.257791,19,1,0,0,0,Cloudy,5200,None,P-00393,PS-006,Closed
FIR-004675,Assault,2,Riverside,26.879724,75.817903,2026-05-26T12:56:58.257791,12,1,0,0,0,Clear,5200,Knife,P-00483,PS-006,Closed
FIR-004676,Assault,3,North District,26.911876,75.808229,2025-11-03T17:23:58.257791,17,0,0,0,0,Clear,8200,Knife,,PS-007,Under Investigation
FIR-004677,Cybercrime,3,Central Zone,26.902043,75.800601,2026-03-10T17:57:58.257791,17,1,0,0,0,Clear,14500,None,P-00107,PS-003,Under Investigation
FIR-004678,Burglary,4,Industrial Belt,26.859867,75.773446,2026-02-19T20:30:58.257791,20,3,1,0,0,Rain,3100,None,P-00087,PS-004,Under Investigation
FIR-004679,Theft,1,Old City,26.924935,75.811107,2026-04-26T06:59:58.257791,6,6,0,1,0,Clear,16200,None,P-00108,PS-007,Under Investigation
FIR-004680,Robbery,4,Central Zone,26.898156,75.808788,2026-03-16T21:35:58.257791,21,0,1,0,0,Clear,14500,Firearm,P-00302,PS-005,Under Investigation
FIR-004681,Narcotics,3,Central Zone,26.901994,75.79883,2026-05-18T20:32:58.257791,20,0,1,0,0,Clear,14500,None,P-00265,PS-007,Closed
FIR-004682,Robbery,4,North District,26.918382,75.829401,2025-09-05T16:01:58.257791,16,4,0,0,0,Clear,8200,Blunt Object,P-00258,PS-003,Under Investigation
FIR-004683,Fraud,2,Central Zone,26.900611,75.793802,2025-08-29T16:30:58.257791,16,4,0,0,0,Clear,14500,None,,PS-001,Under Investigation
FIR-004684,Fraud,1,Old City,26.921583,75.804888,2025-10-16T12:19:58.257791,12,3,0,0,0,Clear,16200,None,,PS-002,Under Investigation
FIR-004685,Assault,4,West Sector,26.90266,75.769912,2026-06-20T16:05:58.257791,16,5,0,1,0,Clear,9100,Knife,P-00419,PS-007,Closed
FIR-004686,Assault,2,Central Zone,26.910818,75.801735,2026-04-04T00:01:58.257791,0,5,1,1,0,Heatwave,14500,Firearm,P-00272,PS-007,Closed
FIR-004687,Theft,3,South Division,26.862177,75.791043,2026-03-17T15:16:58.257791,15,1,0,0,0,Clear,6400,None,P-00099,PS-008,Under Investigation
FIR-004688,Vehicle Theft,3,Industrial Belt,26.852516,75.767084,2026-05-25T03:08:58.257791,3,0,1,0,0,Clear,3100,None,,PS-003,Under Investigation
FIR-004689,Vehicle Theft,2,North District,26.931247,75.83055,2025-08-01T03:01:58.257791,3,4,1,0,0,Cloudy,8200,None,,PS-005,Cold
FIR-004690,Burglary,2,South Division,26.867189,75.779023,2025-09-23T22:54:58.257791,22,1,1,0,0,Clear,6400,None,P-00569,PS-003,Under Investigation
FIR-004691,Robbery,4,Central Zone,26.911224,75.792753,2026-06-16T13:21:58.257791,13,1,0,0,0,Cloudy,14500,Improvised,,PS-004,Closed
FIR-004692,Burglary,4,East Ward,26.900215,75.820811,2026-07-21T04:29:58.257791,4,1,1,0,0,Cloudy,10800,None,,PS-005,Closed
FIR-004693,Theft,3,Central Zone,26.900526,75.808185,2025-12-25T15:49:58.257791,15,3,0,0,0,Fog,14500,None,,PS-007,Closed
FIR-004694,Theft,2,Old City,26.91477,75.805268,2026-02-27T21:39:58.257791,21,4,1,0,0,Clear,16200,None,P-00491,PS-007,Under Investigation
FIR-004695,Assault,3,Riverside,26.871285,75.799557,2026-07-12T08:01:58.257791,8,6,0,1,0,Clear,5200,Firearm,P-00048,PS-005,Under Investigation
FIR-004696,Robbery,3,East Ward,26.912693,75.81947,2026-01-10T12:52:58.257791,12,5,0,1,0,Rain,10800,None,,PS-008,Under Investigation
FIR-004697,Robbery,4,North District,26.910247,75.830969,2026-05-26T15:06:58.257791,15,1,0,0,0,Clear,8200,None,,PS-002,Chargesheet Filed
FIR-004698,Assault,3,Old City,26.918885,75.798729,2025-11-26T00:47:58.257791,0,2,1,0,0,Cloudy,16200,Improvised,,PS-002,Cold
FIR-004699,Theft,3,Riverside,26.890995,75.804671,2026-04-10T14:58:58.257791,14,4,0,0,0,Rain,5200,None,,PS-001,Under Investigation
FIR-004700,Narcotics,4,South Division,26.86406,75.782012,2025-11-17T22:15:58.257791,22,0,1,0,0,Clear,6400,None,P-00369,PS-007,Under Investigation
FIR-004701,Theft,2,Old City,26.909563,75.796492,2025-11-13T04:15:58.257791,4,3,1,0,0,Cloudy,16200,None,,PS-003,Chargesheet Filed
FIR-004702,Robbery,3,Central Zone,26.9034,75.793263,2026-02-28T03:50:58.257791,3,5,1,1,0,Cloudy,14500,Knife,,PS-007,Under Investigation
FIR-004703,Theft,2,Riverside,26.875928,75.800407,2026-07-13T15:04:58.257791,15,0,0,0,0,Clear,5200,None,,PS-006,Closed
FIR-004704,Assault,2,West Sector,26.897956,75.782323,2025-12-13T15:49:58.257791,15,5,0,1,0,Clear,9100,None,,PS-002,Chargesheet Filed
FIR-004705,Vehicle Theft,2,East Ward,26.895626,75.838391,2025-10-08T03:37:58.257791,3,2,1,0,0,Fog,10800,None,,PS-004,Under Investigation
FIR-004706,Assault,3,East Ward,26.893748,75.83287,2026-01-31T22:59:58.257791,22,5,1,1,0,Cloudy,10800,Firearm,,PS-001,Chargesheet Filed
FIR-004707,Assault,4,Riverside,26.88793,75.804614,2026-06-01T23:30:58.257791,23,0,1,0,0,Clear,5200,Improvised,P-00202,PS-005,Under Investigation
FIR-004708,Extortion,4,Old City,26.906524,75.806492,2025-10-07T13:48:58.257791,13,1,0,0,0,Cloudy,16200,Knife,P-00170,PS-005,Closed
FIR-004709,Fraud,3,Central Zone,26.908389,75.808785,2026-07-06T05:14:58.257791,5,0,0,0,0,Heatwave,14500,None,P-00246,PS-002,Under Investigation
FIR-004710,Burglary,2,East Ward,26.895733,75.83864,2025-09-03T21:46:58.257791,21,2,1,0,0,Fog,10800,None,P-00247,PS-007,Closed
FIR-004711,Burglary,2,East Ward,26.912706,75.829492,2026-03-11T05:44:58.257791,5,2,0,0,0,Clear,10800,None,P-00469,PS-002,Closed
FIR-004712,Burglary,4,Central Zone,26.903682,75.796926,2025-11-21T01:05:58.257791,1,4,1,0,0,Clear,14500,None,P-00152,PS-006,Chargesheet Filed
FIR-004713,Theft,1,West Sector,26.904489,75.773587,2025-08-24T16:37:58.257791,16,6,0,1,0,Clear,9100,None,,PS-003,Under Investigation
FIR-004714,Cybercrime,2,Old City,26.908484,75.812657,2026-06-26T21:59:58.257791,21,4,1,0,0,Clear,16200,None,,PS-003,Closed
FIR-004715,Cybercrime,3,Old City,26.919697,75.808423,2025-08-16T06:25:58.257791,6,5,0,1,0,Clear,16200,None,P-00001,PS-008,Under Investigation
FIR-004716,Burglary,2,East Ward,26.915137,75.835978,2026-02-23T03:25:58.257791,3,0,1,0,0,Heatwave,10800,None,P-00336,PS-006,Cold
FIR-004717,Fraud,3,East Ward,26.911752,75.819941,2025-09-15T12:01:58.257791,12,0,0,0,1,Cloudy,10800,None,,PS-003,Closed
FIR-004718,Theft,1,East Ward,26.912573,75.823876,2026-05-20T14:04:58.257791,14,2,0,0,0,Cloudy,10800,None,,PS-006,Under Investigation
FIR-004719,Fraud,1,East Ward,26.913942,75.83385,2026-02-10T13:09:58.257791,13,1,0,0,0,Rain,10800,None,P-00073,PS-004,Chargesheet Filed
FIR-004720,Theft,3,Old City,26.919587,75.802408,2026-02-14T04:40:58.257791,4,5,1,1,0,Clear,16200,None,,PS-002,Chargesheet Filed
FIR-004721,Fraud,1,Old City,26.911135,75.816872,2026-02-05T06:10:58.257791,6,3,0,0,0,Fog,16200,None,P-00501,PS-005,Cold
FIR-004722,Fraud,3,Old City,26.914338,75.796632,2026-05-31T22:03:58.257791,22,6,1,1,0,Cloudy,16200,None,,PS-001,Closed
FIR-004723,Assault,2,North District,26.927852,75.820095,2026-03-16T18:03:58.257791,18,0,0,0,0,Clear,8200,Firearm,,PS-004,Cold
FIR-004724,Theft,1,North District,26.931207,75.813104,2026-07-17T02:30:58.257791,2,4,1,0,0,Cloudy,8200,None,P-00469,PS-004,Under Investigation
FIR-004725,Narcotics,2,Central Zone,26.900069,75.807993,2026-07-21T18:10:58.257791,18,1,0,0,0,Fog,14500,None,P-00543,PS-007,Under Investigation
FIR-004726,Cybercrime,1,North District,26.925906,75.828181,2025-09-07T18:33:58.257791,18,6,0,1,0,Heatwave,8200,None,,PS-004,Chargesheet Filed
FIR-004727,Theft,2,Central Zone,26.906169,75.788136,2025-09-29T17:43:58.257791,17,0,0,0,0,Cloudy,14500,None,P-00053,PS-008,Chargesheet Filed
FIR-004728,Vehicle Theft,1,West Sector,26.899791,75.776959,2026-03-30T14:52:58.257791,14,0,0,0,0,Clear,9100,None,,PS-008,Chargesheet Filed
FIR-004729,Cybercrime,1,West Sector,26.897482,75.770439,2026-03-02T15:43:58.257791,15,0,0,0,0,Clear,9100,None,P-00443,PS-005,Under Investigation
FIR-004730,Burglary,2,Industrial Belt,26.854205,75.778712,2026-02-08T04:38:58.257791,4,6,1,1,0,Rain,3100,None,,PS-003,Closed
FIR-004731,Theft,1,West Sector,26.906422,75.774,2026-03-30T06:42:58.257791,6,0,0,0,0,Clear,9100,None,,PS-001,Closed
FIR-004732,Robbery,5,Central Zone,26.911533,75.805928,2026-01-01T02:23:58.257791,2,3,1,0,0,Clear,14500,Knife,,PS-007,Under Investigation
FIR-004733,Assault,5,Industrial Belt,26.853364,75.758743,2026-02-14T20:18:58.257791,20,5,1,1,0,Rain,3100,Knife,P-00351,PS-003,Chargesheet Filed
FIR-004734,Burglary,2,East Ward,26.907393,75.828654,2026-03-30T05:25:58.257791,5,0,0,0,0,Clear,10800,None,P-00596,PS-004,Chargesheet Filed
FIR-004735,Burglary,3,East Ward,26.906324,75.821036,2026-05-01T20:51:58.257791,20,4,1,0,0,Clear,10800,None,,PS-004,Cold
FIR-004736,Burglary,2,Central Zone,26.903758,75.793465,2026-01-15T10:18:58.257791,10,3,0,0,1,Clear,14500,None,P-00556,PS-003,Under Investigation
FIR-004737,Cybercrime,1,West Sector,26.887615,75.763129,2025-08-03T21:07:58.257791,21,6,1,1,0,Cloudy,9100,None,P-00282,PS-006,Chargesheet Filed
FIR-004738,Vehicle Theft,1,South Division,26.866572,75.780982,2025-08-02T17:39:58.257791,17,5,0,1,0,Clear,6400,None,P-00227,PS-003,Under Investigation
FIR-004739,Cybercrime,1,East Ward,26.909754,75.831611,2025-11-24T13:25:58.257791,13,0,0,0,0,Rain,10800,None,P-00090,PS-007,Closed
FIR-004740,Burglary,3,Central Zone,26.903958,75.805551,2026-03-05T09:51:58.257791,9,3,0,0,0,Rain,14500,None,P-00549,PS-006,Under Investigation
FIR-004741,Fraud,2,East Ward,26.895749,75.824728,2026-03-12T07:33:58.257791,7,3,0,0,0,Heatwave,10800,None,,PS-007,Cold
FIR-004742,Assault,5,Industrial Belt,26.861526,75.78007,2026-01-09T16:28:58.257791,16,4,0,0,0,Cloudy,3100,None,P-00482,PS-003,Closed
FIR-004743,Cybercrime,2,Central Zone,26.911842,75.801075,2026-03-16T16:10:58.257791,16,0,0,0,0,Clear,14500,None,P-00219,PS-006,Closed
FIR-004744,Theft,1,Central Zone,26.890618,75.799769,2025-12-24T08:33:58.257791,8,2,0,0,0,Cloudy,14500,None,P-00188,PS-006,Cold
FIR-004745,Theft,2,Riverside,26.872149,75.816069,2026-07-07T09:55:58.257791,9,1,0,0,0,Clear,5200,None,,PS-007,Chargesheet Filed
FIR-004746,Vehicle Theft,2,Central Zone,26.907436,75.807812,2026-01-02T22:55:58.257791,22,4,1,0,0,Cloudy,14500,None,P-00570,PS-008,Closed
FIR-004747,Theft,1,East Ward,26.899443,75.822819,2025-08-17T19:00:58.257791,19,6,0,1,0,Rain,10800,None,,PS-008,Closed
FIR-004748,Theft,2,Riverside,26.889158,75.802332,2025-08-10T13:56:58.257791,13,6,0,1,0,Clear,5200,None,P-00231,PS-001,Chargesheet Filed
FIR-004749,Burglary,2,East Ward,26.904653,75.831372,2026-02-01T03:51:58.257791,3,6,1,1,0,Fog,10800,None,P-00151,PS-002,Closed
FIR-004750,Theft,3,West Sector,26.892153,75.779945,2025-12-15T17:25:58.257791,17,0,0,0,1,Clear,9100,None,P-00463,PS-001,Closed
FIR-004751,Burglary,2,Industrial Belt,26.871897,75.765661,2026-07-26T07:11:58.257791,7,6,0,1,0,Clear,3100,None,,PS-008,Chargesheet Filed
FIR-004752,Fraud,1,South Division,26.86672,75.783654,2025-12-12T23:41:58.257791,23,4,1,0,0,Cloudy,6400,None,P-00580,PS-008,Chargesheet Filed
FIR-004753,Extortion,3,Old City,26.912764,75.807335,2025-07-30T12:24:58.257791,12,2,0,0,0,Clear,16200,Blunt Object,,PS-007,Under Investigation
FIR-004754,Assault,4,Central Zone,26.910701,75.810733,2026-06-26T21:02:58.257791,21,4,1,0,0,Clear,14500,Knife,,PS-007,Under Investigation
FIR-004755,Theft,3,West Sector,26.902271,75.778119,2025-07-29T00:22:58.257791,0,1,1,0,0,Heatwave,9100,None,P-00188,PS-008,Under Investigation
FIR-004756,Narcotics,4,West Sector,26.893613,75.76339,2026-04-26T19:06:58.257791,19,6,0,1,0,Clear,9100,None,,PS-001,Under Investigation
FIR-004757,Vehicle Theft,1,West Sector,26.900747,75.777014,2026-03-03T17:53:58.257791,17,1,0,0,0,Clear,9100,None,P-00143,PS-005,Under Investigation
FIR-004758,Burglary,2,Old City,26.907482,75.806426,2025-08-30T14:32:58.257791,14,5,0,1,0,Clear,16200,None,,PS-003,Under Investigation
FIR-004759,Extortion,3,Central Zone,26.902879,75.794261,2026-01-09T04:49:58.257791,4,4,1,0,0,Clear,14500,None,P-00463,PS-001,Under Investigation
FIR-004760,Robbery,5,North District,26.926141,75.829052,2026-02-24T01:08:58.257791,1,1,1,0,0,Clear,8200,Improvised,P-00302,PS-004,Under Investigation
FIR-004761,Burglary,2,Industrial Belt,26.860818,75.764451,2025-11-05T01:15:58.257791,1,2,1,0,0,Clear,3100,None,P-00130,PS-007,Under Investigation
FIR-004762,Fraud,2,Central Zone,26.897979,75.790302,2026-02-03T09:57:58.257791,9,1,0,0,0,Clear,14500,None,P-00119,PS-007,Closed
FIR-004763,Burglary,2,West Sector,26.898122,75.779584,2026-06-04T21:14:58.257791,21,3,1,0,0,Clear,9100,None,,PS-002,Under Investigation
FIR-004764,Vehicle Theft,3,Old City,26.926457,75.79538,2026-06-04T15:52:58.257791,15,3,0,0,0,Clear,16200,None,P-00060,PS-007,Under Investigation
FIR-004765,Burglary,4,Old City,26.917028,75.809802,2026-04-24T17:01:58.257791,17,4,0,0,0,Heatwave,16200,None,P-00353,PS-001,Cold
FIR-004766,Cybercrime,1,South Division,26.876606,75.793807,2026-06-03T06:43:58.257791,6,2,0,0,0,Clear,6400,None,P-00099,PS-008,Closed
FIR-004767,Robbery,5,Industrial Belt,26.855447,75.771363,2026-07-17T07:10:58.257791,7,4,0,0,0,Rain,3100,None,,PS-007,Under Investigation
FIR-004768,Assault,4,North District,26.909542,75.828304,2026-01-01T07:17:58.257791,7,3,0,0,0,Clear,8200,Knife,P-00569,PS-001,Under Investigation
FIR-004769,Robbery,5,Industrial Belt,26.855018,75.764888,2025-12-13T23:49:58.257791,23,5,1,1,0,Clear,3100,Improvised,,PS-006,Chargesheet Filed
FIR-004770,Fraud,1,Central Zone,26.903393,75.794398,2026-04-22T20:29:58.257791,20,2,1,0,0,Clear,14500,None,P-00245,PS-001,Chargesheet Filed
FIR-004771,Cybercrime,1,Old City,26.91765,75.803718,2026-06-23T22:50:58.257791,22,1,1,0,0,Rain,16200,None,P-00095,PS-003,Under Investigation
FIR-004772,Fraud,2,Central Zone,26.88962,75.811955,2025-08-16T05:24:58.257791,5,5,0,1,0,Cloudy,14500,None,,PS-003,Under Investigation
FIR-004773,Kidnapping,5,Riverside,26.882043,75.808176,2026-07-17T23:56:58.257791,23,4,1,0,0,Rain,5200,Improvised,P-00064,PS-003,Closed
FIR-004774,Robbery,4,Industrial Belt,26.851929,75.761987,2025-09-29T21:28:58.257791,21,0,1,0,0,Cloudy,3100,None,,PS-002,Under Investigation
FIR-004775,Cybercrime,2,Central Zone,26.907625,75.801969,2025-11-18T19:56:58.257791,19,1,0,0,0,Clear,14500,None,P-00531,PS-001,Under Investigation
FIR-004776,Fraud,3,East Ward,26.916813,75.819876,2026-06-12T15:27:58.257791,15,4,0,0,0,Rain,10800,None,,PS-003,Under Investigation
FIR-004777,Fraud,1,Old City,26.921178,75.797006,2026-01-03T01:28:58.257791,1,5,1,1,0,Clear,16200,None,P-00247,PS-002,Cold
FIR-004778,Fraud,3,Riverside,26.874488,75.799841,2026-07-02T12:04:58.257791,12,3,0,0,0,Cloudy,5200,None,P-00429,PS-002,Under Investigation
FIR-004779,Assault,2,Industrial Belt,26.869051,75.772039,2026-03-14T07:44:58.257791,7,5,0,1,0,Clear,3100,None,P-00554,PS-008,Under Investigation
FIR-004780,Theft,3,Old City,26.906546,75.79952,2026-06-18T13:38:58.257791,13,3,0,0,0,Cloudy,16200,None,P-00278,PS-003,Chargesheet Filed
FIR-004781,Cybercrime,2,Industrial Belt,26.853806,75.762123,2025-09-09T07:25:58.257791,7,1,0,0,0,Rain,3100,None,P-00588,PS-008,Chargesheet Filed
FIR-004782,Theft,3,East Ward,26.915448,75.831357,2026-06-20T16:53:58.257791,16,5,0,1,0,Cloudy,10800,None,,PS-007,Under Investigation
FIR-004783,Assault,4,Riverside,26.8736,75.821408,2026-06-20T19:33:58.257791,19,5,0,1,0,Clear,5200,None,,PS-003,Under Investigation
FIR-004784,Narcotics,3,Riverside,26.87562,75.814205,2025-09-07T06:55:58.257791,6,6,0,1,0,Cloudy,5200,None,,PS-006,Under Investigation
FIR-004785,Vehicle Theft,1,Central Zone,26.900957,75.802172,2025-09-12T16:31:58.257791,16,4,0,0,0,Cloudy,14500,None,P-00208,PS-003,Closed
FIR-004786,Burglary,2,North District,26.929094,75.824225,2026-02-01T12:02:58.257791,12,6,0,1,0,Cloudy,8200,None,P-00110,PS-003,Cold
FIR-004787,Theft,2,Central Zone,26.906623,75.790796,2026-05-05T13:20:58.257791,13,1,0,0,0,Clear,14500,None,P-00041,PS-001,Under Investigation
FIR-004788,Fraud,1,North District,26.918635,75.82994,2026-05-15T22:54:58.257791,22,4,1,0,1,Fog,8200,None,P-00238,PS-006,Closed
FIR-004789,Burglary,2,Old City,26.916608,75.797582,2025-09-24T13:12:58.257791,13,2,0,0,0,Heatwave,16200,None,P-00167,PS-007,Chargesheet Filed
FIR-004790,Fraud,3,North District,26.930495,75.823687,2026-02-08T09:34:58.257791,9,6,0,1,0,Fog,8200,None,P-00364,PS-003,Chargesheet Filed
FIR-004791,Burglary,4,Central Zone,26.904657,75.790903,2026-05-24T15:52:58.257791,15,6,0,1,0,Clear,14500,None,,PS-006,Under Investigation
FIR-004792,Theft,3,Industrial Belt,26.868676,75.770649,2025-08-11T13:29:58.257791,13,0,0,0,0,Heatwave,3100,None,,PS-005,Closed
FIR-004793,Theft,2,Industrial Belt,26.869799,75.75863,2025-09-13T00:34:58.257791,0,5,1,1,0,Clear,3100,None,P-00491,PS-002,Under Investigation
FIR-004794,Fraud,3,East Ward,26.906929,75.830273,2025-10-19T19:50:58.257791,19,6,0,1,0,Cloudy,10800,None,,PS-007,Under Investigation
FIR-004795,Narcotics,4,East Ward,26.915283,75.832877,2026-01-07T01:11:58.257791,1,2,1,0,0,Rain,10800,None,P-00145,PS-001,Under Investigation
FIR-004796,Narcotics,3,Riverside,26.879482,75.816066,2025-11-23T06:03:58.257791,6,6,0,1,0,Cloudy,5200,None,P-00064,PS-006,Under Investigation
FIR-004797,Robbery,5,East Ward,26.898432,75.836502,2026-07-24T18:37:58.257791,18,4,0,0,0,Rain,10800,None,P-00301,PS-005,Closed
FIR-004798,Burglary,3,Old City,26.913757,75.814417,2026-02-15T02:48:58.257791,2,6,1,1,1,Rain,16200,None,P-00048,PS-003,Cold
FIR-004799,Narcotics,2,Riverside,26.879386,75.808667,2026-05-09T13:36:58.257791,13,5,0,1,0,Clear,5200,None,P-00396,PS-002,Under Investigation
FIR-004800,Burglary,4,West Sector,26.902664,75.77662,2025-10-02T12:57:58.257791,12,3,0,0,0,Cloudy,9100,None,P-00190,PS-001,Under Investigation
FIR-004801,Cybercrime,3,Industrial Belt,26.868685,75.764781,2026-01-13T11:32:58.257791,11,1,0,0,0,Clear,3100,None,,PS-003,Under Investigation
FIR-004802,Extortion,3,Central Zone,26.908153,75.805372,2025-12-05T04:45:58.257791,4,4,1,0,0,Rain,14500,Firearm,,PS-001,Chargesheet Filed
FIR-004803,Cybercrime,1,Central Zone,26.891273,75.80915,2025-08-12T10:38:58.257791,10,1,0,0,0,Cloudy,14500,None,,PS-005,Under Investigation
FIR-004804,Narcotics,4,South Division,26.863924,75.785164,2026-01-02T18:57:58.257791,18,4,0,0,0,Clear,6400,None,P-00106,PS-001,Under Investigation
FIR-004805,Fraud,2,East Ward,26.907973,75.839777,2025-08-15T21:19:58.257791,21,4,1,0,1,Rain,10800,None,,PS-004,Under Investigation
FIR-004806,Assault,5,East Ward,26.89374,75.837267,2025-09-13T20:51:58.257791,20,5,1,1,0,Cloudy,10800,Improvised,,PS-002,Under Investigation
FIR-004807,Assault,5,West Sector,26.894119,75.766433,2026-06-03T01:41:58.257791,1,2,1,0,0,Clear,9100,Firearm,,PS-007,Under Investigation
FIR-004808,Theft,3,Central Zone,26.90951,75.808237,2025-07-28T16:48:58.257791,16,0,0,0,0,Cloudy,14500,None,P-00469,PS-003,Closed
FIR-004809,Theft,2,Old City,26.909974,75.805791,2025-08-24T06:38:58.257791,6,6,0,1,0,Cloudy,16200,None,,PS-005,Under Investigation
FIR-004810,Robbery,5,South Division,26.869016,75.780331,2026-02-10T00:34:58.257791,0,1,1,0,0,Heatwave,6400,Firearm,P-00159,PS-005,Chargesheet Filed
FIR-004811,Robbery,4,Central Zone,26.895495,75.793385,2026-05-10T06:21:58.257791,6,6,0,1,0,Clear,14500,None,P-00401,PS-006,Cold
FIR-004812,Theft,3,North District,26.925397,75.822945,2026-02-27T10:02:58.257791,10,4,0,0,0,Clear,8200,None,P-00219,PS-007,Under Investigation
FIR-004813,Robbery,4,South Division,26.858805,75.781199,2025-12-23T06:34:58.257791,6,1,0,0,0,Fog,6400,Improvised,,PS-001,Chargesheet Filed
FIR-004814,Theft,2,North District,26.930286,75.830053,2026-03-28T13:30:58.257791,13,5,0,1,0,Cloudy,8200,None,P-00192,PS-002,Under Investigation
FIR-004815,Theft,3,Old City,26.924789,75.804842,2025-10-16T09:19:58.257791,9,3,0,0,0,Cloudy,16200,None,,PS-008,Closed
FIR-004816,Burglary,2,Industrial Belt,26.855291,75.777207,2026-02-28T20:45:58.257791,20,5,1,1,0,Heatwave,3100,None,,PS-004,Chargesheet Filed
FIR-004817,Kidnapping,5,Riverside,26.881512,75.820467,2025-11-03T06:02:58.257791,6,0,0,0,0,Cloudy,5200,None,P-00094,PS-004,Under Investigation
FIR-004818,Narcotics,4,Central Zone,26.897718,75.809547,2026-02-27T05:56:58.257791,5,4,0,0,0,Rain,14500,None,,PS-007,Chargesheet Filed
FIR-004819,Burglary,2,East Ward,26.911185,75.819539,2026-04-20T20:15:58.257791,20,0,1,0,0,Clear,10800,None,,PS-003,Under Investigation
FIR-004820,Theft,1,Old City,26.926749,75.814859,2026-05-20T08:53:58.257791,8,2,0,0,0,Clear,16200,None,,PS-003,Closed
FIR-004821,Fraud,2,Old City,26.924351,75.815989,2025-10-05T20:42:58.257791,20,6,1,1,0,Clear,16200,None,,PS-007,Chargesheet Filed
FIR-004822,Burglary,4,South Division,26.872905,75.7913,2025-09-20T07:21:58.257791,7,5,0,1,0,Clear,6400,None,P-00312,PS-008,Closed
FIR-004823,Burglary,4,Old City,26.911366,75.816535,2026-03-13T10:45:58.257791,10,4,0,0,0,Clear,16200,None,P-00014,PS-007,Under Investigation
FIR-004824,Theft,2,Old City,26.909389,75.809254,2026-04-15T09:47:58.257791,9,2,0,0,1,Clear,16200,None,,PS-008,Closed
FIR-004825,Cybercrime,3,Industrial Belt,26.868224,75.776225,2026-07-15T05:24:58.257791,5,2,0,0,1,Cloudy,3100,None,,PS-008,Closed
FIR-004826,Theft,3,North District,26.931612,75.824436,2025-10-09T15:13:58.257791,15,3,0,0,0,Cloudy,8200,None,P-00372,PS-004,Under Investigation
FIR-004827,Theft,3,South Division,26.861207,75.797344,2025-12-09T22:58:58.257791,22,1,1,0,0,Clear,6400,None,P-00005,PS-002,Chargesheet Filed
FIR-004828,Vehicle Theft,2,East Ward,26.897587,75.831603,2025-10-12T09:22:58.257791,9,6,0,1,0,Clear,10800,None,,PS-004,Cold
FIR-004829,Fraud,2,South Division,26.876104,75.797553,2026-06-12T14:20:58.257791,14,4,0,0,0,Clear,6400,None,,PS-003,Under Investigation
FIR-004830,Theft,1,West Sector,26.902682,75.771167,2026-03-14T08:04:58.257791,8,5,0,1,0,Clear,9100,None,P-00481,PS-005,Under Investigation
FIR-004831,Fraud,1,North District,26.926417,75.819646,2026-03-17T20:35:58.257791,20,1,1,0,0,Rain,8200,None,P-00367,PS-005,Closed
FIR-004832,Theft,1,North District,26.924999,75.81762,2026-01-04T06:07:58.257791,6,6,0,1,0,Heatwave,8200,None,P-00565,PS-001,Chargesheet Filed
FIR-004833,Theft,3,East Ward,26.901513,75.827856,2026-04-05T22:30:58.257791,22,6,1,1,0,Clear,10800,None,,PS-001,Under Investigation
FIR-004834,Theft,2,Central Zone,26.903039,75.808772,2026-04-18T18:16:58.257791,18,5,0,1,0,Cloudy,14500,None,,PS-006,Closed
FIR-004835,Narcotics,3,Industrial Belt,26.852119,75.763442,2026-06-20T06:44:58.257791,6,5,0,1,0,Clear,3100,None,P-00244,PS-005,Under Investigation
